club,match_id,match_date,era,era_start,era_end,coach_real,coach_id_real,dirigio_la_era
"Atlas","3889750","2023-10-25","Benjamin Mora","2023-01-13","2023-10-30","Benjamín Mora Mendívil","1002630","1"
"Atlas","3889762","2023-10-30","Benjamin Mora","2023-01-13","2023-10-30","Benjamín Mora Mendívil","1002630","1"
"Atlas","3889767","2023-11-02","Omar Alejandro Flores Serrano","2023-11-02","2023-11-11","Omar Alejandro Flores Serrano","4290","1"
"Atlas","3889773","2023-11-05","Omar Alejandro Flores Serrano","2023-11-02","2023-11-11","Omar Alejandro Flores Serrano","4290","1"
"Atlas","3889782","2023-11-11","Omar Alejandro Flores Serrano","2023-11-02","2023-11-11","Omar Alejandro Flores Serrano","4290","1"
"Atlas","3918958","2024-01-15","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3918964","2024-01-21","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3918977","2024-01-29","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3918984","2024-02-01","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3918994","2024-02-05","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3918996","2024-02-10","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3919004","2024-02-15","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3919011","2024-02-18","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3919026","2024-02-25","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3919036","2024-03-03","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3919042","2024-03-09","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3919057","2024-03-17","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3919065","2024-03-31","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3919070","2024-04-07","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3919082","2024-04-15","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3919092","2024-04-22","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3919096","2024-04-28","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939817","2024-07-06","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939828","2024-07-13","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939835","2024-07-17","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939844","2024-07-20","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939857","2024-08-25","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939861","2024-08-31","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939871","2024-09-14","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939883","2024-09-18","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939888","2024-09-21","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939901","2024-09-28","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939910","2024-10-06","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939918","2024-10-19","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939929","2024-10-24","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939937","2024-10-27","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939948","2024-11-03","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939956","2024-11-07","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3939966","2024-11-10","Benat San Jose","2024-01-15","2024-11-10","Beñat San José Gil","2790","1"
"Atlas","3972022","2025-01-12","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","3972028","2025-01-19","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","3972040","2025-01-26","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","3972049","2025-01-30","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","3972052","2025-02-02","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","3972067","2025-02-09","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","3972073","2025-02-15","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","3972079","2025-02-19","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","3972088","2025-02-23","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","3972102","2025-03-03","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","3972113","2025-03-10","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","3972118","2025-03-16","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","3972125","2025-03-29","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","3972137","2025-04-05","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","3972147","2025-04-13","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","3972156","2025-04-17","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","3972163","2025-04-20","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","4004041","2025-07-12","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","4004056","2025-07-20","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","4004066","2025-07-27","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","4004069","2025-08-10","Gonzalo Pineda Reyes","2025-01-12","2025-08-10","Gonzalo Pineda Reyes","1000299","1"
"Atlas","4004083","2025-08-17","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4004093","2025-08-25","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4004101","2025-08-31","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4004107","2025-09-14","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4004115","2025-09-20","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4004128","2025-09-25","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4004133","2025-09-27","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4004142","2025-10-04","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4004150","2025-10-18","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4004164","2025-10-23","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4004172","2025-10-26","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4004179","2025-11-01","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4004186","2025-11-08","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038802","2026-01-10","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038810","2026-01-14","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038820","2026-01-17","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038833","2026-01-31","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038842","2026-02-08","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038851","2026-02-14","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038857","2026-02-21","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038867","2026-02-28","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038877","2026-03-05","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038884","2026-03-08","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038896","2026-03-15","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038906","2026-03-21","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038912","2026-04-05","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038924","2026-04-12","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038935","2026-04-19","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038941","2026-04-23","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlas","4038946","2026-04-26","Diego Cocca II","2025-08-17","2026-04-26","Diego Martín Cocca Pera","2819","1"
"Atlético San Luis","3799351","2021-07-25","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3799433","2021-08-03","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3799371","2021-08-08","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3799439","2021-08-13","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3799457","2021-08-22","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3799480","2021-08-28","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3799365","2021-09-11","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3799353","2021-09-17","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3799426","2021-09-22","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3799381","2021-09-26","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3799500","2021-09-29","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3799453","2021-10-02","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3799411","2021-10-17","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3799406","2021-10-25","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3799479","2021-11-01","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3799362","2021-11-04","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3799356","2021-11-08","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3816669","2022-01-07","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3816675","2022-01-15","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3816753","2022-01-21","Marcelo Fabian Mendez Russo","2021-07-25","2022-01-21","Marcelo Fabián Méndez Russo","5334","1"
"Atlético San Luis","3816805","2022-02-06","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3816759","2022-02-12","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3816694","2022-02-20","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3816725","2022-02-26","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3816751","2022-03-03","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3816729","2022-03-13","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3816702","2022-03-18","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3816697","2022-04-02","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3816779","2022-04-07","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3816755","2022-04-09","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3816731","2022-04-16","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3816750","2022-04-21","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3816782","2022-04-24","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3816812","2022-05-01","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3835107","2022-07-03","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3835113","2022-07-10","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3835126","2022-07-17","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3835130","2022-07-23","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3835141","2022-07-27","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3835148","2022-07-31","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3835155","2022-08-04","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3835163","2022-08-07","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3835165","2022-08-12","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3835180","2022-08-19","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3835190","2022-08-21","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3835204","2022-08-29","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3835206","2022-09-02","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3835218","2022-09-07","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3835231","2022-09-11","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
"Atlético San Luis","3835239","2022-09-19","Andre Jardine","2022-02-06","2023-04-30","André Soares Jardine","1000116","1"
